feature,group,scope,n,wins,losses,net,expectancy,pf,win_rate,average_winner,average_loser,max_losing_streak,realized_balance_dd_pct,net_ex_top5
breakout,True,2026-08,25,14,11,24.26,0.9704000000000002,1.2887751458159746,0.56,7.7335714285714285,-7.637272727272727,3,0.6114129088390361,-22.43
pullback,False,ALL,293,151,142,94.76,0.3234129692832768,1.0871140038794966,0.515358361774744,7.83132450331126,-7.6603521126760565,8,2.2045499707831127,-1.37
pullback,False,BUY,151,79,72,64.93,0.4300000000000003,1.1117036833141227,0.5231788079470199,8.179746835443035,-8.073194444444445,8,1.46211423353156,-30.82
pullback,False,SELL,142,72,70,29.83,0.21007042253521155,1.0588943731490623,0.5070422535211268,7.449027777777778,-7.235714285714285,5,2.0890786587277046,-19.96
pullback,False,2026-06,92,44,48,28.63,0.31119565217391354,1.0794130700099858,0.4782608695652174,8.84431818181818,-7.510833333333333,6,1.2566000000000168,-66.05
pullback,False,2026-07,106,53,53,-32.97,-0.3110377358490564,0.9242591316333564,0.5,7.591132075471699,-8.21320754716981,8,1.7744220465212044,-83.78
pullback,False,2026-08,95,54,41,99.1,1.0431578947368423,1.3394416852200721,0.5684210526315789,7.241666666666667,-7.120731707317073,4,0.8395420181877913,50.67
pullback,True,ALL,71,34,37,-14.51,-0.20436619718309837,0.9458319334005302,0.4788732394366197,7.451764705882352,-7.23972972972973,6,1.5587644449748557,-62.23
pullback,True,BUY,31,12,19,-45.12,-1.4554838709677416,0.670753064798599,0.3870967741935484,7.66,-7.212631578947369,8,1.348600000000024,-89.15
pullback,True,SELL,40,22,18,30.61,0.76525,1.2339677444011314,0.55,7.338181818181818,-7.268333333333334,3,0.6490855326267235,-16.53
pullback,True,2026-06,24,13,11,20.69,0.8620833333333335,1.2809232858112698,0.5416666666666666,7.256923076923077,-6.695454545454544,3,0.3638944885438221,-22.3
pullback,True,2026-07,28,11,17,-47.31,-1.6896428571428572,0.6526176664953374,0.39285714285714285,8.08,-8.011176470588236,6,1.4272000000000116,-93.38
pullback,True,2026-08,19,10,9,12.11,0.6373684210526316,1.2086851628468034,0.5263157894736842,7.014,-6.447777777777777,2,0.2763856279473409,-28.99
slope_htf_alignment,False,ALL,182,96,86,86.24,0.47384615384615403,1.1274306992139016,0.5274725274725275,7.947916666666667,-7.869302325581395,6,1.4006761748389152,-9.13
slope_htf_alignment,False,BUY,103,53,50,41.09,0.39893203883495154,1.0991267007623275,0.5145631067961165,8.596415094339624,-8.2904,7,1.0699999999999998,-54.23
slope_htf_alignment,False,SELL,79,43,36,45.15,0.5715189873417725,1.1721705308114703,0.5443037974683544,7.148604651162789,-7.284444444444443,4,0.7803213997052136,-3.06
slope_htf_alignment,False,2026-06,58,27,31,18.28,0.31517241379310407,1.0796063232156077,0.46551724137931033,9.181851851851851,-7.4074193548387095,5,1.0032000000000154,-74.74
slope_htf_alignment,False,2026-07,69,38,31,17.87,0.258985507246377,1.0644498142604681,0.5507246376811594,7.766842105263159,-8.944193548387096,6,1.4057657865390638,-32.38
slope_htf_alignment,False,2026-08,55,31,24,50.09,0.9107272727272729,1.2948899093371014,0.5636363636363636,7.09516129032258,-7.077500000000001,4,0.8334611346396477,4.35
slope_htf_alignment,True,ALL,182,89,93,-5.99,-0.03291208791208766,0.9911766438840443,0.489010989010989,7.560561797752809,-7.299784946236558,8,3.5565949522486493,-56.4
slope_htf_alignment,True,BUY,79,38,41,-21.28,-0.2693670886075948,0.9299516113104448,0.4810126582278481,7.434473684210528,-7.40951219512195,7,1.9376000000000386,-70.67
slope_htf_alignment,True,SELL,103,51,52,15.29,0.14844660194174786,1.040763550081314,0.49514563106796117,7.654509803921569,-7.21326923076923,6,2.6689263236998046,-34.26
slope_htf_alignment,True,2026-06,58,30,28,31.04,0.5351724137931037,1.1517551579153222,0.5172413793103449,7.852666666666667,-7.305,4,0.7682134391883864,-18.53
slope_htf_alignment,True,2026-07,65,26,39,-98.15,-1.5099999999999996,0.6664060906804432,0.4,7.541153846153846,-7.544102564102562,5,2.2306923643065497,-146.88
slope_htf_alignment,True,2026-08,59,33,26,61.12,1.0359322033898306,1.3393293359982235,0.559322033898305,7.31030303030303,-6.927692307692309,8,1.2152129319109455,13.31
m5_m15_alignment,True,ALL,364,185,179,80.25,0.22046703296703335,1.0591971319819422,0.5082417582417582,7.761567567567567,-7.57340782122905,8,2.854147824562088,-15.88
m5_m15_alignment,True,BUY,182,91,91,19.81,0.10884615384615401,1.0275786220434076,0.5,8.11120879120879,-7.893516483516482,10,2.7136741475487143,-75.94
m5_m15_alignment,True,SELL,182,94,88,60.44,0.33208791208791233,1.0948331319724476,0.5164835164835165,7.423085106382981,-7.242386363636364,5,2.1743620520335223,10.65
m5_m15_alignment,True,2026-06,116,57,59,49.32,0.4251724137931039,1.1135960568440935,0.49137931034482757,8.482280701754386,-7.358813559322032,6,1.241646002252137,-45.36
m5_m15_alignment,True,2026-07,134,64,70,-80.28,-0.5991044776119402,0.859525101051637,0.47761194029850745,7.67515625,-8.164142857142856,8,2.594836591553514,-131.09
m5_m15_alignment,True,2026-08,114,64,50,111.21,0.9755263157894741,1.3177610149151382,0.5614035087719298,7.206093750000001,-6.999599999999999,5,0.9058170029941153,62.78
previous_inside,False,ALL,318,165,153,121.07,0.3807232704402517,1.1035627218681836,0.5188679245283019,7.818909090909091,-7.640849673202613,7,2.266203116176857,24.94
previous_inside,False,BUY,160,83,77,54.28,0.33925000000000033,1.087282316808439,0.51875,8.146626506024097,-8.076493506493506,8,2.5499308382012122,-41.47
previous_inside,False,SELL,158,82,76,66.79,0.422721518987342,1.1220666715403174,0.5189873417721519,7.4871951219512205,-7.199473684210526,5,1.614270755188818,17.0
previous_inside,False,2026-06,103,51,52,56.76,0.5510679611650489,1.1470199704716761,0.49514563106796117,8.682941176470587,-7.424423076923075,6,1.152368253643131,-37.92
previous_inside,False,2026-07,115,57,58,-44.65,-0.38826086956521716,0.9074898995131048,0.4956521739130435,7.68421052631579,-8.321551724137931,7,2.2917972441924146,-95.46
previous_inside,False,2026-08,100,57,43,108.96,1.0896000000000003,1.3628009189891122,0.57,7.180526315789474,-6.984418604651161,5,0.7388350813837267,60.53
previous_inside,True,ALL,46,20,26,-40.82,-0.887391304347826,0.7812315772549441,0.43478260869565216,7.288499999999999,-7.1765384615384615,5,1.2324506699926416,-86.11
previous_inside,True,BUY,22,8,14,-34.47,-1.5668181818181814,0.6425015556938396,0.36363636363636365,7.74375,-6.887142857142856,4,0.9310000000000219,-76.85
previous_inside,True,SELL,24,12,12,-6.35,-0.2645833333333332,0.9295774647887323,0.5,6.984999999999999,-7.514166666666667,3,0.703885624068072,-48.07
previous_inside,True,2026-06,13,6,7,-7.44,-0.5723076923076923,0.8453222453222454,0.46153846153846156,6.776666666666667,-6.871428571428571,4,0.577599999999984,-42.71
previous_inside,True,2026-07,19,7,12,-35.63,-1.8752631578947365,0.5989419180549302,0.3684210526315789,7.6014285714285705,-7.403333333333333,3,0.920271111749766,-78.06
previous_inside,True,2026-08,14,7,7,2.25,0.16071428571428578,1.0453172205438066,0.5,7.4142857142857155,-7.0928571428571425,2,0.3110000000000036,-37.13
signal_inside,False,ALL,310,161,149,129.91,0.41906451612903245,1.1144874020674886,0.5193548387096775,7.854782608695651,-7.615503355704698,7,2.455560407882728,33.89
signal_inside,False,BUY,153,79,74,60.04,0.392418300653595,1.1011455525606468,0.5163398692810458,8.273924050632909,-8.02162162162162,7,1.8168784101318571,-35.48
signal_inside,False,SELL,157,82,75,69.87,0.44503184713375826,1.1291234684260132,0.5222929936305732,7.450975609756098,-7.2148,5,1.6811146597410294,20.08
signal_inside,False,2026-06,96,49,47,72.21,0.7521875000000001,1.2060728860477727,0.5104166666666666,8.624897959183674,-7.455531914893615,7,1.0404000000000087,-22.47
signal_inside,False,2026-07,114,55,59,-58.55,-0.5135964912280698,0.8796950768472096,0.4824561403508772,7.7841818181818185,-8.248813559322032,7,2.0988605844868014,-108.91
signal_inside,False,2026-08,100,57,43,116.25,1.1625000000000003,1.3905987500839998,0.57,7.2608771929824565,-6.921395348837208,5,0.7831771706151955,67.82
signal_inside,True,ALL,54,24,30,-49.66,-0.9196296296296291,0.7752229212872855,0.4444444444444444,7.13625,-7.364333333333332,5,1.3170000000000437,-95.7
signal_inside,True,BUY,29,12,17,-40.23,-1.3872413793103446,0.6774115949001684,0.41379310344827586,7.039999999999999,-7.335882352941176,4,1.1326000000000205,-82.31
signal_inside,True,SELL,25,12,13,-9.43,-0.37720000000000004,0.9019954271461236,0.48,7.232499999999999,-7.401538461538461,4,0.6882212205201587,-51.66
signal_inside,True,2026-06,20,8,12,-22.89,-1.1445,0.7267191977077365,0.4,7.60875,-6.98,4,0.7652000000000225,-65.4
signal_inside,True,2026-07,20,9,11,-21.73,-1.0865,0.7437802145973352,0.45,7.0088888888888885,-7.71,5,0.9653651285821541,-61.08
signal_inside,True,2026-08,14,7,7,-5.04,-0.35999999999999954,0.9037433155080214,0.5,6.76,-7.4799999999999995,3,0.5847521389355153,-41.17
trend_efficiency,low,ALL,122,62,60,9.93,0.08139344262295096,1.0222321728422703,0.5081967213114754,7.364193548387097,-7.444166666666666,6,1.4716549299254482,-39.03
trend_efficiency,low,BUY,67,33,34,-17.91,-0.26731343283582076,0.9317740276560893,0.4925373134328358,7.412121212121213,-7.720882352941176,4,1.2712854441211692,-66.44
trend_efficiency,low,SELL,55,29,26,27.84,0.5061818181818183,1.1511893124796353,0.5272727272727272,7.309655172413794,-7.082307692307692,3,0.831986213929174,-19.75
trend_efficiency,low,2026-06,39,22,17,35.87,0.9197435897435903,1.2922199592668024,0.5641025641025641,7.209999999999999,-7.220588235294118,3,0.3897020345379842,-9.72
trend_efficiency,low,2026-07,47,21,26,-42.62,-0.9068085106382975,0.7947112374163096,0.44680851063829785,7.856666666666667,-7.984999999999999,6,1.4821626915405843,-91.3
trend_efficiency,low,2026-08,36,19,17,16.68,0.46333333333333354,1.1434345171553875,0.5277777777777778,6.99842105263158,-6.840588235294117,6,1.015768483241909,-26.96
trend_efficiency,middle,ALL,114,51,63,-71.59,-0.6279824561403505,0.8452175041079305,0.4473684210526316,7.665294117647059,-7.341587301587301,9,2.9212000000000082,-121.55
trend_efficiency,middle,BUY,51,27,24,22.21,0.43549019607843154,1.1204120357820548,0.5294117647058824,7.654074074074073,-7.685416666666666,6,1.4128000000000247,-27.03
trend_efficiency,middle,SELL,63,24,39,-93.8,-1.4888888888888894,0.662674866040925,0.38095238095238093,7.677916666666666,-7.129999999999998,8,2.069200000000001,-140.02
trend_efficiency,middle,2026-06,38,14,24,-60.43,-1.5902631578947366,0.6482947270399255,0.3684210526315789,7.95642857142857,-7.159166666666667,9,1.7732000000000154,-105.68
trend_efficiency,middle,2026-07,42,18,24,-51.16,-1.2180952380952381,0.7371422699481067,0.42857142857142855,7.970555555555555,-8.109583333333333,7,2.0321710580087853,-99.57
trend_efficiency,middle,2026-08,34,19,15,40.0,1.1764705882352944,1.4163630685958155,0.5588235294117647,7.161578947368421,-6.404666666666667,3,0.39279810535016935,-4.8
trend_efficiency,high,ALL,128,72,56,141.91,1.1086718750000004,1.317848903621744,0.5625,8.171944444444446,-7.972678571428571,6,1.3340356627258207,46.98
trend_efficiency,high,BUY,64,31,33,15.51,0.24234375000000052,1.057158651188502,0.484375,9.253548387096773,-8.222727272727273,6,0.9968397219902836,-78.92
trend_efficiency,high,SELL,64,41,23,126.4,1.9750000000000005,1.7217907720420282,0.640625,7.354146341463417,-7.613913043478261,3,0.7890659128619226,77.17
trend_efficiency,high,2026-06,39,21,18,73.88,1.8943589743589742,1.5292263610315189,0.5384615384615384,10.165714285714285,-7.7555555555555555,5,0.879386817685647,-20.53
trend_efficiency,high,2026-07,45,25,20,13.5,0.3000000000000003,1.0797636632200887,0.5555555555555556,7.310000000000001,-8.462499999999999,3,0.8248349142504249,-34.56
trend_efficiency,high,2026-08,44,26,18,54.53,1.239318181818182,1.396236012207528,0.5909090909090909,7.390384615384615,-7.645555555555556,6,0.9957409890369898,7.28
sma_separation_atr,low,ALL,113,64,49,175.02,1.548849557522124,1.480230484291398,0.5663716814159292,8.42921875,-7.437755102040816,6,1.090449215971709,79.32
sma_separation_atr,low,BUY,51,33,18,172.41,3.3805882352941174,2.2917509552708473,0.6470588235294118,9.26909090909091,-7.415,3,0.4188000000000102,77.44
sma_separation_atr,low,SELL,62,31,31,2.61,0.042096774193548764,1.0112996796259417,0.5,7.535161290322581,-7.450967741935482,7,1.7805284174308842,-46.08
sma_separation_atr,low,2026-06,39,23,16,110.65,2.8371794871794878,1.9671357398828775,0.5897435897435898,9.785217391304348,-7.150625,3,0.46744893628467826,16.81
sma_separation_atr,low,2026-07,41,21,20,8.69,0.21195121951219534,1.0543430679757364,0.5121951219512195,8.028571428571428,-7.9955,6,1.1144790666735895,-40.91
sma_separation_atr,low,2026-08,33,20,13,55.68,1.6872727272727277,1.6177743259735937,0.6060606060606061,7.2905,-6.933076923076923,5,0.6646000000000094,9.43
sma_separation_atr,middle,ALL,133,59,74,-129.11,-0.9707518796992478,0.7735786187787169,0.44360902255639095,7.476440677966102,-7.705675675675676,8,3.4278139887181385,-178.4
sma_separation_atr,middle,BUY,71,27,44,-152.96,-2.1543661971830983,0.5727612982514944,0.38028169014084506,7.594814814814816,-8.136818181818182,6,3.276399999999994,-201.95
sma_separation_atr,middle,SELL,62,32,30,23.85,0.38467741935483885,1.1123939679547599,0.5161290322580645,7.3765625,-7.073333333333333,5,0.8609267588395246,-23.68
sma_separation_atr,middle,2026-06,38,16,22,-39.45,-1.038157894736842,0.7577227783577966,0.42105263157894735,7.71125,-7.4013636363636355,8,1.5226534314018865,-86.05
sma_separation_atr,middle,2026-07,54,22,32,-94.08,-1.742222222222222,0.6432038834951456,0.4074074074074074,7.70909090909091,-8.24,5,2.382378398814039,-142.84
sma_separation_atr,middle,2026-08,41,21,20,4.42,0.10780487804878064,1.03075638438522,0.5121951219512195,7.053809523809524,-7.1855,3,0.8215630416160284,-38.43
sma_separation_atr,high,ALL,118,62,56,34.34,0.2910169491525425,1.0815735088011023,0.5254237288135594,7.343709677419356,-7.517321428571429,4,0.9816000000000167,-15.29
sma_separation_atr,high,BUY,60,31,29,0.36,0.006000000000000376,1.001587161625959,0.5166666666666667,7.328387096774192,-7.8213793103448275,5,1.503600000000024,-47.26
sma_separation_atr,high,SELL,58,31,27,33.98,0.5858620689655173,1.1750193149626578,0.5344827586206896,7.359032258064515,-7.190740740740741,3,0.6270000000000072,-14.4
sma_separation_atr,high,2026-06,39,18,21,-21.88,-0.5610256410256409,0.8605747785636908,0.46153846153846156,7.502777777777778,-7.472857142857143,4,0.9816000000000167,-70.03
sma_separation_atr,high,2026-07,39,21,18,5.11,0.13102564102564124,1.0345503718728872,0.5384615384615384,7.286190476190477,-8.216666666666667,4,0.8865594245727597,-41.6
sma_separation_atr,high,2026-08,40,23,17,51.11,1.2777500000000002,1.440072326502497,0.575,7.271739130434781,-6.831764705882353,3,0.503096739048908,5.13
sma_slope_aligned_atr,low,ALL,120,69,51,161.93,1.349416666666667,1.3994326591021216,0.575,8.222173913043479,-7.9490196078431365,5,0.8767249057358804,66.61
sma_slope_aligned_atr,low,BUY,65,37,28,113.18,1.7412307692307694,1.4860639896929355,0.5692307692307692,9.352162162162161,-8.316071428571428,5,0.7078000000000065,17.86
sma_slope_aligned_atr,low,SELL,55,32,23,48.75,0.8863636363636366,1.2825268038249784,0.5818181818181818,6.915625,-7.50217391304348,3,0.5779280664002345,3.02
sma_slope_aligned_atr,low,2026-06,39,20,19,52.89,1.3561538461538463,1.3797386559448594,0.5128205128205128,9.608500000000001,-7.330526315789474,3,0.6500000000000182,-38.56
sma_slope_aligned_atr,low,2026-07,45,27,18,43.93,0.9762222222222222,1.2609289617486341,0.6,7.862592592592593,-9.353333333333332,5,0.8859171095591348,-6.13
sma_slope_aligned_atr,low,2026-08,36,22,14,65.11,1.8086111111111114,1.6660188216039282,0.6111111111111112,7.403181818181817,-6.982857142857143,3,0.6086235456556222,19.37
sma_slope_aligned_atr,middle,ALL,110,45,65,-144.62,-1.3147272727272727,0.7004494707843991,0.4090909090909091,7.51488888888889,-7.427538461538462,7,3.1536089572792547,-193.2
sma_slope_aligned_atr,middle,BUY,62,27,35,-83.53,-1.3472580645161285,0.695867467686146,0.43548387096774194,7.0785185185185195,-7.847142857142856,6,2.3134000000000197,-130.25
sma_slope_aligned_atr,middle,SELL,48,18,30,-61.09,-1.272708333333333,0.7064956279427309,0.375,8.169444444444444,-6.938000000000001,8,1.735353169541677,-108.33
sma_slope_aligned_atr,middle,2026-06,38,15,23,-48.4,-1.2736842105263155,0.7173062321126104,0.39473684210526316,8.187333333333335,-7.443913043478261,7,1.3966809368419917,-95.51
sma_slope_aligned_atr,middle,2026-07,37,14,23,-74.51,-2.0137837837837838,0.5883880234228263,0.3783783783783784,7.607857142857144,-7.8704347826086964,6,2.280606200354633,-120.34
sma_slope_aligned_atr,middle,2026-08,35,16,19,-21.71,-0.620285714285714,0.8337162990196079,0.45714285714285713,6.803125,-6.87157894736842,3,0.5445179397072091,-63.06
sma_slope_aligned_atr,high,ALL,134,71,63,62.94,0.46970149253731375,1.1346454166220987,0.5298507462686567,7.470281690140845,-7.419841269841268,6,2.0916452696030317,12.55
sma_slope_aligned_atr,high,BUY,55,27,28,-9.84,-0.17890909090909038,0.9533228973957592,0.4909090909090909,7.4433333333333325,-7.528928571428572,5,1.2120012713719626,-58.69
sma_slope_aligned_atr,high,SELL,79,44,35,72.78,0.9212658227848105,1.283587905236908,0.5569620253164557,7.486818181818182,-7.332571428571428,4,1.6689950711079105,23.23
sma_slope_aligned_atr,high,2026-06,39,22,17,44.83,1.1494871794871797,1.36246765847348,0.5641025641025641,7.659545454545454,-7.275294117647059,4,0.7831107975213111,-4.47
sma_slope_aligned_atr,high,2026-07,52,23,29,-49.7,-0.9557692307692307,0.7762369996848408,0.4423076923076923,7.496086956521737,-7.658965517241381,4,1.5625155703480706,-98.43
sma_slope_aligned_atr,high,2026-08,43,26,17,67.81,1.576976744186047,1.5573730067400955,0.6046511627906976,7.287307692307692,-7.156470588235293,6,0.8900376108801985,20.86
htf_distance_atr,low,ALL,96,49,47,18.9,0.19687500000000038,1.0550699300699302,0.5104166666666666,7.389795918367349,-7.3021276595744675,4,1.6456000000000495,-31.07
htf_distance_atr,low,BUY,49,24,25,1.23,0.02510204081632712,1.0066811515480718,0.4897959183673469,7.722083333333334,-7.364,10,1.6438000000000281,-48.62
htf_distance_atr,low,SELL,47,25,22,17.67,0.37595744680851084,1.1110622250157134,0.5319148936170213,7.0708,-7.2318181818181815,3,0.6529401222644992,-27.84
htf_distance_atr,low,2026-06,39,16,23,-45.37,-1.163333333333333,0.7208343588481418,0.41025641025641024,7.321875,-7.066086956521739,4,1.6456000000000495,-89.47
htf_distance_atr,low,2026-07,25,13,12,-0.6,-0.023999999999999844,0.9941899874116394,0.52,7.897692307692308,-8.605833333333333,4,1.0213095174003517,-49.27
htf_distance_atr,low,2026-08,32,20,12,64.87,2.0271875,1.8380054256556002,0.625,7.114,-6.450833333333332,2,0.3446016066800959,19.44
htf_distance_atr,middle,ALL,156,73,83,-67.39,-0.4319871794871794,0.8916629155681307,0.46794871794871795,7.597945205479453,-7.494457831325299,7,1.7546311640703405,-117.5
htf_distance_atr,middle,BUY,69,33,36,-21.44,-0.31072463768115915,0.9230686425777745,0.4782608695652174,7.795454545454546,-7.741388888888888,5,1.67630473617532,-69.98
htf_distance_atr,middle,SELL,87,40,47,-45.95,-0.5281609195402297,0.8661715450706279,0.45977011494252873,7.4350000000000005,-7.305319148936169,7,1.8521313611159878,-95.29
htf_distance_atr,middle,2026-06,38,16,22,-46.09,-1.2128947368421052,0.7297566695983584,0.42105263157894735,7.7787500000000005,-7.752272727272728,5,1.0891571461087692,-94.21
htf_distance_atr,middle,2026-07,74,37,37,5.02,0.06783783783783805,1.0180549561214216,0.5,7.650270270270272,-7.514594594594594,5,1.0700658241756096,-43.7
htf_distance_atr,middle,2026-08,44,20,24,-26.32,-0.598181818181818,0.8482559815508792,0.45454545454545453,7.356500000000001,-7.227083333333333,5,1.1527021561865354,-72.61
htf_distance_atr,high,ALL,112,63,49,128.74,1.1494642857142858,1.329764344262295,0.5625,8.240317460317462,-7.967346938775509,5,1.8837419891413867,34.56
htf_distance_atr,high,BUY,64,34,30,40.02,0.6253125,1.1566217908578587,0.53125,8.692352941176473,-8.517333333333333,4,1.6159620703279551,-54.1
htf_distance_atr,high,SELL,48,29,19,88.72,1.8483333333333334,1.6577698695136418,0.6041666666666666,7.710344827586207,-7.098947368421053,3,0.7231415106015473,40.33
htf_distance_atr,high,2026-06,39,25,14,140.78,3.60974358974359,2.392482690405539,0.6410256410256411,9.6752,-7.221428571428571,3,0.3471657917357617,46.95
htf_distance_atr,high,2026-07,35,14,21,-84.7,-2.42,0.5546324534651383,0.4,7.534285714285714,-9.056190476190475,4,1.7992711812936613,-131.07
htf_distance_atr,high,2026-08,38,24,14,72.66,1.9121052631578948,1.733050847457627,0.631578947368421,7.1575,-7.079999999999999,4,0.5709839550757738,28.18
rsi,low,ALL,101,57,44,105.29,1.0424752475247527,1.311352278439838,0.5643564356435643,7.78,-7.685681818181819,4,1.8191835868521855,55.04
rsi,low,BUY,10,6,4,-2.81,-0.28099999999999936,0.9472399549380399,0.6,8.408333333333333,-13.315,2,0.6744000000000051,-46.95
rsi,low,SELL,91,51,40,108.1,1.187912087912088,1.3794180618440912,0.5604395604395604,7.706078431372549,-7.122749999999999,6,1.498008557269297,58.42
rsi,low,2026-06,39,25,14,104.85,2.6884615384615387,2.06826286296485,0.6410256410256411,8.120000000000001,-7.010714285714287,2,0.35806143517839095,54.6
rsi,low,2026-07,37,17,20,-45.29,-1.2240540540540534,0.7389775805429082,0.4594594594594595,7.54235294117647,-8.6755,4,1.6823941870448433,-92.18
rsi,low,2026-08,25,15,10,45.73,1.8292000000000002,1.6875657795820178,0.6,7.482666666666666,-6.650999999999999,3,0.46259584982015023,0.29
rsi,middle,ALL,106,47,59,-46.77,-0.44122641509433946,0.8926357834810156,0.44339622641509435,8.27340425531915,-7.383389830508474,7,2.1704355992026145,-140.04
rsi,middle,BUY,41,20,21,38.56,0.9404878048780491,1.242836450658102,0.4878048780487805,9.8675,-7.56142857142857,4,0.7825413223140562,-54.02
rsi,middle,SELL,65,27,38,-85.33,-1.3127692307692305,0.6917602860961601,0.4153846153846154,7.092592592592593,-7.284999999999998,5,1.7066000000000532,-131.75
rsi,middle,2026-06,38,14,24,-19.56,-0.5147368421052626,0.8846562094586627,0.3684210526315789,10.715714285714284,-7.065833333333333,5,0.9100350564444705,-110.48
rsi,middle,2026-07,35,16,19,-34.89,-0.9968571428571427,0.7762314007183172,0.45714285714285713,7.564375,-8.206315789473683,7,1.4451871017201148,-80.91
rsi,middle,2026-08,33,17,16,7.68,0.23272727272727262,1.069742099527788,0.5151515151515151,6.929411764705883,-6.8825,4,0.5779989058949861,-35.63
rsi,high,ALL,157,81,76,21.73,0.13840764331210229,1.037346395119017,0.5159235668789809,7.451604938271604,-7.6559210526315775,6,1.5932000000000515,-29.3
rsi,high,BUY,131,65,66,-15.94,-0.12167938931297698,0.9685142021885987,0.4961832061068702,7.543384615384615,-7.670606060606062,7,2.3302000000000405,-66.97
rsi,high,SELL,26,16,10,37.67,1.4488461538461541,1.4983463421087446,0.6153846153846154,7.07875,-7.559,6,0.8191598633353725,-5.84
rsi,high,2026-06,39,18,21,-35.97,-0.9223076923076919,0.783886085075703,0.46153846153846156,7.248333333333335,-7.925714285714285,6,0.9080000000000291,-80.03
rsi,high,2026-07,62,31,31,-0.1,-0.0016129032258063026,0.9995868792861274,0.5,7.805161290322582,-7.808387096774193,3,1.0607950972661915,-50.91
rsi,high,2026-08,56,32,24,57.8,1.0321428571428573,1.3334294779348141,0.5714285714285714,7.223437500000001,-7.2229166666666655,4,0.9439142730506728,11.0
rsi_momentum_aligned,low,ALL,130,64,66,2.42,0.018615384615384957,1.0046778651924304,0.49230769230769234,8.12109375,-7.838333333333334,6,1.9207463065981212,-92.98
rsi_momentum_aligned,low,BUY,67,35,32,44.03,0.6571641791044781,1.1632796855299268,0.5223880597014925,8.962571428571428,-8.426874999999999,5,1.3544907736580072,-51.37
rsi_momentum_aligned,low,SELL,63,29,34,-41.61,-0.6604761904761902,0.8319941858117657,0.4603174603174603,7.10551724137931,-7.284411764705882,6,1.6911773471244982,-87.63
rsi_momentum_aligned,low,2026-06,39,19,20,34.38,0.8815384615384619,1.224705882352941,0.48717948717948717,9.862105263157895,-7.65,3,0.7923792858142247,-56.83
rsi_momentum_aligned,low,2026-07,53,26,27,-34.17,-0.6447169811320752,0.854428492310314,0.49056603773584906,7.713846153846155,-8.693703703703703,5,1.1451999999999498,-83.83
rsi_momentum_aligned,low,2026-08,38,19,19,2.21,0.05815789473684248,1.0170524691358025,0.5,6.937368421052632,-6.821052631578947,6,0.8405048196362905,-40.52
rsi_momentum_aligned,middle,ALL,127,64,63,17.45,0.13740157480314982,1.0377542189528342,0.5039370078740157,7.4945312500000005,-7.336507936507937,6,1.5215739154198125,-31.58
rsi_momentum_aligned,middle,BUY,67,31,36,-28.2,-0.42089552238805955,0.8933151742140506,0.4626865671641791,7.6170967741935485,-7.342499999999999,6,1.386600000000035,-76.51
rsi_momentum_aligned,middle,SELL,60,33,27,45.65,0.7608333333333335,1.2307070298680953,0.55,7.37939393939394,-7.328518518518519,4,0.7632149063985512,-3.06
rsi_momentum_aligned,middle,2026-06,38,15,23,-50.84,-1.337894736842105,0.6945078716500421,0.39473684210526316,7.705333333333332,-7.235652173913044,6,1.3807273228266204,-99.02
rsi_momentum_aligned,middle,2026-07,46,24,22,11.89,0.2584782608695654,1.0686410345225725,0.5217391304347826,7.7129166666666675,-7.873636363636362,6,1.50629829366499,-36.28
rsi_momentum_aligned,middle,2026-08,43,25,18,56.4,1.311627906976744,1.4601827676240209,0.5813953488372093,7.158399999999999,-6.808888888888888,4,0.6846731673230984,10.25
rsi_momentum_aligned,high,ALL,107,57,50,60.38,0.5642990654205609,1.1605381404376378,0.5327102803738317,7.657719298245614,-7.522200000000001,6,1.8219253654884753,10.26
rsi_momentum_aligned,high,BUY,48,25,23,3.98,0.0829166666666669,1.0215928819444446,0.5208333333333334,7.531999999999999,-8.01391304347826,4,1.2942000000000007,-44.5
rsi_momentum_aligned,high,SELL,59,32,27,56.4,0.9559322033898308,1.2940716408571875,0.5423728813559322,7.755937500000001,-7.103333333333334,4,1.193337996187446,7.52
rsi_momentum_aligned,high,2026-06,39,23,16,65.78,1.686666666666667,1.5732461873638344,0.5897435897435898,7.849130434782609,-7.171875,4,0.7220953245070599,16.99
rsi_momentum_aligned,high,2026-07,35,14,21,-58.0,-1.6571428571428573,0.6453467041702337,0.4,7.538571428571428,-7.7876190476190486,6,1.3711618845341662,-104.52
rsi_momentum_aligned,high,2026-08,33,20,13,52.6,1.5939393939393942,1.5377223471682686,0.6060606060606061,7.520999999999999,-7.524615384615384,4,0.6267814234609804,5.77
atr,low,ALL,159,78,81,12.58,0.07911949685534637,1.020231911095386,0.49056603773584906,8.13294871794872,-7.676419753086419,9,2.8286097951886786,-83.06
atr,low,BUY,79,39,40,20.92,0.26481012658227915,1.0639853188560942,0.4936708860759494,8.919743589743591,-8.17375,5,1.7040112739436877,-74.48
atr,low,SELL,80,39,41,-8.34,-0.10424999999999969,0.9717134717134718,0.4875,7.346153846153848,-7.191219512195121,7,1.9194013667895269,-56.66
atr,low,2026-06,39,18,21,27.56,0.7066666666666672,1.1855892255892255,0.46153846153846156,9.781111111111112,-7.071428571428571,4,0.7211948058123655,-64.9
